Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Label
14107,26,17,237.30524178232326,748.1036609396301,923.3840250031681,238.4356831381823,348.7741799229487,280.82947306327344,566.5613457520082,124.49514092992764,869.1084571212785,363.0550989460145,98.14967819685705,414.74015028391665,413.1115792077561,818.3215332746307,172.0884078153454,57.449709952828165,528.1566785920088,234.4275150219457,841.0345549331308,826.6337139238449,63.54277263883545,227.51241692970126,362.60964052252154,994.5987899563303,671.9724289333002,716.9548628100464,805.5427671771992,563.8045631318727,677.5476822464217,570.8931831283878,922.2547145092959,50.76120747066237,321.5888874839544,241.9409274468577,130.04387596579537,131.90619131729508,130.53279383174788,208.8402761469077,40.05951554677656,615.2967413317921,390.0400349776946,56.828514244517294,171.60904327137462,768.5476989409507,422.41072978976257,432.63919568659935,960.2742604601802,595.9869524895711,418.0179089736059,31.117957014586416,217.01648987403942,920.6263166851493,845.4659596488976,1
56198,385,17,427.3160031182256,820.0232773130425,232.3958222538557,814.2857337802056,820.8106402001439,58.00821160479552,492.0706294245337,605.7998243428938,531.4022444343108,914.2985316982957,371.82015903598,684.9659843229574,899.3516235555205,455.87856643526095,899.4582133775708,797.1689763451486,201.0259511503424,873.0159031819928,624.8052147734231,860.1196255866942,368.307593902781,891.9953122714041,17.84275217737319,717.9449724362008,330.04070383209927,569.1149536941411,377.0414647650685,707.3138912130969,749.3819914428218,276.2763921486787,94.27197936685594,234.90728273642304,119.33514040428538,742.1540894946382,586.5330144465385,466.81784012757066,35.614249098147475,223.14810662353435,848.6595480719857,596.5489159826343,171.3952847624839,516.1899755796818,437.5477167593762,500.3884402033808,300.55319553165225,792.0927871540551,370.43642779579443,11.65581879711397,195.14086005219576,678.8082522467934,378.12226233338254,470.84494238686915,937.1627513473329,1
42346,81,17,270.35925776684576,765.1543127260262,118.68274798552436,608.7806242502406,491.5584367193908,249.33313892890462,489.0144196592908,382.7152532355107,895.6390929603025,977.8029242702073,23.583688262652668,724.8145328862693,842.1796185352841,120.20301749641527,205.91976738696394,889.2756909985525,304.0844274764154,144.38516606574504,692.0518238330852,732.0462820846524,911.2366686563412,441.65227143402683,611.8416690260285,691.9402834457638,961.7330448499581,848.0624114485217,757.251677883449,752.3567862170074,490.59475325089585,328.555271998773,273.756310930523,529.5087214641574,968.7836383628564,327.5549273271909,86.66341512293951,462.7263093282794,102.7536114579578,284.7848119849822,433.5834373427663,197.54092685244083,349.5259386661721,412.03086357887406,834.5473205087426,183.89929164198472,116.74131080151939,486.2223912978437,73.16937876073904,449.8970366385291,469.89148336247155,850.8461576477627,130.33523870121232,95.0952332992293,718.3033019020515,1
32609,609,17,884.5753794312706,450.89269599533367,653.7368804278836,63.38219029386638,244.1751171787686,407.3628510359761,489.4439314407839,199.57982002432863,233.51675359273872,254.8781915618612,955.790091170924,320.8522784859974,894.7182759884837,224.87790951318541,563.5421514599876,369.7946628638341,453.0555640762509,884.5694639553553,975.4032564677129,108.33688302030787,963.4316562136714,605.6356331415557,952.0935200718017,32.35121250980999,230.03201459953115,581.1658935693387,274.49803403412955,251.94739732435124,10.81219417089352,328.68302912235646,677.2426467592013,702.973012241585,410.65443036126095,868.7700988610142,940.4359558634874,972.268049541061,958.9640099153451,859.8434475525705,151.02665727108044,501.3160480953173,639.8872904803568,716.9313617919636,585.4724723404721,96.97002565628232,923.3577667045615,629.6486913815077,215.48736147431435,296.9443652387709,49.04013250238437,947.94860825062,323.89580777521144,436.6949067114807,533.3866885948327,1
7387,378,6,430.39953490083036,430.8682129417352,804.1231220731876,721.5747901926146,301.43066706915675,330.4555646914402,824.9638280400517,942.6989028222599,257.6461058738038,121.07549742466739,666.1768824529048,56.37545283815304,886.550166521224,807.7341056524109,723.3810618700569,62.632235401892224,712.0870852301183,893.7730536887522,224.49546384901643,989.6014060695675,910.3966429310453,718.9912450175269,322.779267795375,256.3032784136604,57.704021348619406,380.7157392785405,238.16389983313036,206.14255849755526,538.4486610067288,800.489532491029,677.7004434392784,145.85165791169385,686.3090936711059,615.4176824074754,352.3056899610815,911.8559428892108,981.5977345234656,903.8008060179498,786.5787639603094,821.5171261737316,328.20796214519254,435.21903683960363,958.0164338167825,107.72883024417578,188.66758548478214,597.9828870751815,882.554435429448,311.2155558838856,368.64134390382776,433.0924588388696,339.1288126601776,348.9474347533892,687.9189098825694,1
53697,901,17,156.81746045988743,345.3198057090542,796.0429436918963,557.2064530241386,248.45450511348676,165.84826813640296,454.6997044951173,307.93883258001875,92.79820495196344,545.782211488507,414.77233133097667,690.7297579719443,580.7834754262977,998.4318101104608,707.0828141586082,947.4066086450657,597.8975531483756,146.78157402892757,193.48775452955192,769.0956174361711,56.336341038219274,244.72279354591876,398.478722539649,506.86526173616807,525.8563397302252,187.40861527248876,26.9091809516937,854.0125762338944,548.5727087236404,761.8527865189038,431.92034116004817,869.7335080711372,170.0255188461276,676.3978867015022,917.4885749739445,268.9905732461988,381.08473117289896,934.4636724431641,261.3932835386672,888.6844020300641,603.354041119856,191.0546800625288,230.5391296861513,865.6499717937807,281.818304595013,897.22385831495,853.5923641515858,969.2863196767998,604.6456968504759,452.5789849743089,232.0129349909853,293.07133044882636,875.0966646921709,1
50984,402,17,307.0247962503081,780.3400764667574,602.5472515774367,245.4260808551787,750.2975224714075,194.28499799930842,130.9084275749488,75.27854345858177,462.6606644285951,586.2282762178853,761.9590294355847,651.446299555108,770.919705236066,860.8358109633766,952.3748847133215,806.6193936526412,563.2335564375159,648.8428058701909,276.53793650919624,460.9970006753735,440.44359265457445,672.8025548095521,298.62293331679246,499.05837557268376,803.6439451241624,517.5438926119225,407.4114657023489,880.6298835905321,503.29295619697865,127.4960405180009,138.49012724904043,572.3759842526395,44.83960182858948,521.23639317488,610.1136571626286,496.3272032963274,258.5345862039566,957.3758576905789,328.9506680451534,160.34790697090705,946.9568726305666,291.9809514329718,942.2975855792743,748.2584114930196,677.8942996515154,363.8184204905768,667.3878445433401,744.809546142014,224.71363530622756,912.1962312484496,816.617922813765,222.4564648135322,164.2944704779654,1
6895,208,6,349.6219308774703,272.2342718240738,786.5872363397499,934.257980836697,859.2697791460396,868.791183728282,29.08708532526283,152.5280805809749,809.0209895433229,862.5897145615144,852.8298389055046,287.89403941615586,609.7129591327703,429.0077228850462,639.7106956455783,991.0194461196215,594.1734455399708,427.1534668815099,7.61649121777086,232.21485241437466,318.17222643843434,463.9687930879005,280.0030004488494,314.70343440864343,739.9523155520002,322.83937194421884,7.924495523607744,139.44793250610564,177.45647235345118,775.2175660675276,236.66426007904806,51.7106880204653,946.4021273733911,554.4537020766548,784.4560752416567,630.9069318828597,275.4091953903168,851.4959027602829,862.8561425972644,751.3704482900617,789.6030630187917,491.25834026850225,927.4281325857695,36.02875189899335,353.365043558843,734.3110841904522,237.71556333435495,34.76805788690396,289.7957410088651,820.90624234207,15.1809326209289,887.634807160001,468.1614492534111,1
8315,224,6,118.62707994430278,166.6429925681957,262.2071437001723,616.2508582948958,288.46110319624387,598.38017651179,173.69799109105244,664.1724889674662,849.8517794366412,270.133471062053,866.9315499350805,830.9482518441922,713.5367184044605,699.6043949706768,340.58274833954925,396.793394964436,138.03771055576985,50.181606777455315,707.0885413187555,205.5235879223971,137.4421690608727,578.1147903135048,364.88876661520584,862.175491008349,244.18315493790155,741.4960936108857,927.8746153346264,665.6182728984135,781.0627438787129,87.78529405745283,184.10308995285297,996.1430028962648,26.816968442738286,919.1075851166715,276.19454105394516,972.2493892703632,819.7544408353143,289.7523473710149,621.6702934778061,524.3187889380185,952.2094721433624,535.5725616421832,191.35999854297935,467.75909268215855,330.7148539117365,721.736582557406,243.08517221732473,890.3022877045182,167.82040750447447,835.301310324877,766.0635261945487,439.1455709597154,35.20419661110141,1
37456,948,6,80.66726788294598,467.4493719735399,857.4449415369719,833.6043920158834,238.8818594748392,64.46126770799853,925.5521931983542,268.81477510515117,458.9681913451308,92.8307794885439,294.3772692282396,137.50105497884556,122.24751463066119,826.2951229983042,931.3964996933959,25.421624494071928,137.70815541817737,351.7996635309314,650.2782120132856,381.24538467964044,960.6572240078636,629.8735073683258,446.24526664934706,275.5118846331327,520.7977806639856,744.9598766697922,939.398971942535,76.30977653945614,460.72074569252806,445.2637669539403,86.74165743270245,982.3428553228952,337.56913501745265,236.92874163133283,232.34575946949843,129.47130770016645,134.04626949462673,168.23583444976975,788.4059433591003,527.110172234861,709.1157874666343,447.82321715892346,559.1717523907568,270.3767227398235,392.7842487589239,251.51405669628946,107.26582009432839,803.1537443952673,221.81439245267853,860.7445707079694,63.198226121084055,970.7779110325299,976.0793813006842,1
42528,73,6,894.6510252591801,646.0153023777491,566.1710572793457,776.764901923533,568.2997940343528,540.3538885055177,294.3380290516322,272.95911326129976,283.387035859486,432.6066348902309,117.35683915618445,570.2837645556618,634.8298614107309,932.3216942794975,895.3840186144914,443.4059468126029,333.5505547211334,160.61790322812308,573.670676360518,403.5797874049898,155.33731983981846,48.86400167832261,756.9940698433738,164.96713822108944,711.1818915742248,356.41130411522136,375.36859220969876,416.50953592875317,737.8482042927756,857.2511924732229,743.0363662044217,585.4772232954474,603.2851627659142,649.4856799144131,66.90391048205868,369.87807309827303,923.4535066307188,735.9832549014359,690.866652397283,189.8549699169927,837.3443332305527,964.0020389292132,449.53520378723675,488.1851713531734,92.92417227348948,672.9842773722808,339.30145557515357,810.0750170166582,793.6806340753332,802.3733559644236,305.2064397786909,527.5393615722935,118.17774923672842,1
31569,348,17,513.3348242355246,720.390652637219,596.5071122223812,299.9583192137486,427.12674226120583,886.8369341016169,147.6577292450202,803.3270065101774,156.40959095741314,383.46207332395346,206.113827496871,739.9640920274585,207.58510054026235,735.6632674176756,76.15527760661955,265.46670972150775,349.6522179648679,986.5442721765515,279.6163893548066,707.4660672998596,832.511140275174,645.3987814152424,310.5356830446394,513.3508093506588,338.6413311066685,362.7764094172672,843.4155786646797,728.3282952169448,309.3119112267336,884.1723243717112,14.023810413569816,425.8428033353192,506.55462365572544,991.5678904458982,12.286196374191928,220.57447508301797,75.99404989651903,151.78743596762502,901.1730740114631,510.1888458869356,144.1314917641281,574.5399733009249,27.469456665554226,902.9514340807054,239.1667877279575,358.1907823309056,635.2599689295273,255.70062764362876,686.0708922075373,756.6311209719154,966.3029466897389,721.6940599455957,56.554121449250985,1
55491,140,6,189.67518327231514,251.06285676778884,736.4309087072322,17.768622263234278,161.12599726883104,288.5644318587618,497.94415653126356,274.8373066588966,808.0986709487216,131.81354505769238,318.523650568119,450.75176862509556,952.2071535417851,983.2433440326918,518.0687806270573,500.2576112032622,97.593404136335,506.6946125707628,186.9638866633827,42.01857811980714,23.735857775491365,982.9463976963577,381.0482888165977,648.2947412919629,750.0187939816498,920.0426459742151,364.63888944842137,981.7857126220817,47.9619903427686,14.872979308244494,438.95249470372977,521.5255008024835,484.62715588004113,88.06961374188072,727.2388259110501,439.34160128067157,769.2502206697095,220.58809607563447,809.6766497805979,775.7046431354069,260.2194931370229,678.6838998820801,417.42743513286075,81.11570687328529,939.0847448303564,90.55637570658615,421.4441616764856,365.22603048847435,544.4205671473215,190.8212107567635,967.6376106222808,261.9799071520179,74.61943438981855,1
14411,31,6,226.02153118860025,744.5759118089959,898.70480882606,582.685172830521,608.1687929762949,788.8981624087146,957.1165984143421,121.9738856953284,194.2091671991405,730.7234513482857,468.36781070783286,559.6618622291871,884.5124288107277,128.3522386546183,482.9189722983061,376.32962177185505,345.9921379884815,931.376461327363,884.7046564344267,88.00427744438633,540.6183919454265,464.2321175039238,26.564019119067805,105.33280538938416,757.1568277524655,751.4187313575285,487.81719374596145,736.3389327263146,746.7981426126931,708.0368544396098,459.70946318881323,137.06158366538202,553.3923160270982,826.3469243444392,163.390623415687,457.8533131268543,1.4906823202833763,986.8209077721655,78.89061369253902,142.26854870217986,813.7972451264028,158.43201561420173,458.3258174300171,448.0183999598898,951.7925567737333,733.4135853115944,493.8764221398669,379.61730389488315,809.7299505339774,708.4437128707054,872.194443691737,312.8944370001018,496.6753156753507,1
21472,932,17,919.1928378984618,607.4407766357372,578.3077703661866,436.81317518889296,575.7823162194695,175.34532976986205,541.4266342868699,818.8666098477097,163.4909297430607,390.6772323209797,247.87586857577938,44.31686840695892,486.14973892171366,729.8805260392234,92.42259330256286,291.8626889708169,711.6881070569411,441.4085798093042,396.3139952506941,34.71131479430778,692.6654047394813,241.49774307505822,30.73258504050147,288.65398755405937,308.1344147816005,889.6069086774972,685.5703897395377,342.9537210976213,226.69917395998462,972.7816764794914,140.33841841905436,851.9784190621345,422.23504035490424,730.3515978415558,56.14303223750272,257.33614959637987,45.33170778531259,238.4258268752798,372.4572622008472,397.37667013870816,470.30578100878085,620.4714083798261,986.5428304901734,381.23480561998736,392.8584758686273,778.7822987071557,203.0973889587009,183.85505979620655,212.46742610515446,745.7741626157183,975.5876198061858,480.2122632725545,75.96023265812202,1
2724,271,17,443.82241670547637,543.5935495059939,727.0989009799738,317.1530869765589,981.1965637578619,188.60654636181863,849.486445851669,139.31926867454558,19.182275791543525,851.4475348938045,472.1428898337371,780.5929242130535,736.8536870917101,321.2363844407965,178.1347613463726,138.83634964550217,690.5433319270339,891.4313911771189,573.0825513327142,513.639023978858,63.20650147181384,41.902242560373004,938.059195635482,743.8475930058656,432.24638219215126,388.7675957645794,974.0302309962585,700.5748914295713,409.29729114436054,323.5055786234349,74.85388185109932,522.3928022339662,877.6843182801272,672.224144531598,239.52439271664215,680.2271899328025,351.4364344692784,3.6669355509016954,319.2946082673843,40.25238503754569,199.26834867002418,340.7810274719677,342.7716064876071,84.15303369360572,683.0445432050898,645.9947655736983,601.7944755540966,272.9741508220396,393.6535907936779,445.9935483539408,846.2906823789107,236.60465325840252,858.9303336871999,1
11097,577,6,852.2842274089783,301.4897768140915,151.77155076340233,641.3154844052826,965.0055156199704,958.5822822120957,859.218340575955,786.6408480473382,534.611192368202,851.7367804206269,96.8221092227387,361.9370171483081,32.6919397401283,707.9020663652436,318.9948523480879,608.1511550813094,742.5501474495215,351.18944183851806,119.7337703885314,158.1712040800234,307.5301464815937,692.5616785741879,279.6864474154982,25.05118787502536,804.958237034112,123.41477039046633,940.0320495489382,721.5769009172609,860.0747426422491,251.4620483443587,554.042865088859,301.4350486254111,603.2309847351466,597.3737139722257,17.835216542237188,587.1041679503517,32.04795644103831,193.28083302685562,579.611635309139,802.3690649761005,22.947359965873048,823.4565718562891,654.7493786648481,351.7104982766556,513.7802687047637,362.4116977745678,445.0900585629932,362.0462364350041,999.7298375800299,464.6748546233018,326.78931017184533,104.61052489024092,224.82684626668993,1
50113,501,17,146.32179292773418,650.4409227741526,382.63597536852757,96.03462836142373,655.3652142414749,216.1904968506232,705.959429141775,535.2754626213956,180.56652977052556,404.413211393153,183.0058285688363,909.8713972508785,255.0176885693789,620.7753792770345,287.4970135106092,13.75811130759308,860.0038288925991,298.32372520727904,23.878145326564958,341.3334770964849,389.61423662017734,718.2951278120378,591.4863707892862,976.1557324501443,608.6069162439259,205.0840972273067,158.72777567215923,232.87351486411356,443.8377132592827,245.97377056264637,7.136861429403951,889.5772234146262,790.381107438423,371.82931381148177,937.6423497562872,943.1941019858218,210.87312389418977,752.266183368023,615.6540224437657,21.073321577294244,77.97294466062633,282.91942896351907,347.39359261491467,664.0933121676337,123.27310488862442,542.5908504233814,805.7931621680325,67.86064027789752,69.33509775568115,300.28104338018835,603.7520066917459,725.4182849798833,900.9583869684468,1
26473,399,17,989.1708447550761,141.12653467206738,713.7795542485255,375.3930347752683,120.23637372844065,547.0977306021196,478.6426096905133,904.7361352096926,893.4000600753121,137.9495125989,390.28677336631677,472.5959671069794,87.95387360248053,67.11025472218878,412.94224945094606,712.99261824771,164.3183442541587,867.2973217757873,292.4722101105055,576.4220101455227,421.420071616903,177.69861325146064,501.2172875601303,689.4703127488931,85.09516528806371,822.0199428335203,46.20666116703831,465.90833327767956,386.51698370924817,465.97224452026785,661.0937169995768,441.7108898294034,571.1559602178961,739.1470752768671,215.064086296755,602.2782451562033,81.33781261887873,961.9308953476958,269.09691860818583,338.3375509178412,111.2427872086229,904.930883713348,930.5916448237689,260.7042457069785,37.495763899251465,345.8378232943792,804.7046244964929,894.4427859310696,192.78949930952837,61.94296071177929,580.6584823836259,516.9389913708984,106.9084173187831,1
54834,556,17,372.5794005902839,103.63571521477444,727.6233826439681,123.32632527387366,145.12731301783754,956.9308734543819,632.9555482497672,157.24516964539893,740.9443888997164,839.7391469911181,898.7270751550398,789.2123778924681,687.7994562032186,765.9350537202669,380.61384740530224,980.2420729222921,992.6199394772317,182.04252015199052,268.91640983541544,272.02235559487985,853.6668059437834,807.4991190969921,884.3330210857223,962.0259120224181,91.40232481723021,508.7871092056925,591.3993071330151,81.69089582244138,901.0862122486601,132.23744707016726,512.1100199026091,375.8661431719924,803.3473032169267,255.06651836672634,943.2838403379658,990.5871548516327,119.38589286569811,583.7308918254039,643.7089082557427,791.7304455581024,830.2054674210714,217.80842830939628,102.50670478193791,123.67206777259688,44.94095672281373,700.6684260806057,654.1455581157325,559.6291083429451,234.97542773689673,68.34197612050485,403.9204933471909,675.7642777310085,322.29578618842925,1
57620,778,17,844.281159610351,148.9190861718892,656.2785285409051,670.8203073873981,340.54622805153576,889.0801210003086,457.9003869816892,40.68819358046927,439.83510970262216,973.5763989712517,782.1848861820474,406.16332503036347,497.4884107951101,330.95164518549103,519.069609659461,722.4812242537042,792.1914732376928,675.5072839436541,55.238267945836974,816.2408361305088,522.9858456958664,991.8739258751604,685.5469951577907,763.6819402115655,965.3735804874397,588.9001069864192,795.8055797227016,792.9106111274012,931.1320397676105,729.7491399679701,341.5131241792019,693.6831418798756,566.4488396042154,656.0816496913134,438.67829102087853,679.7449168627913,32.66022257442691,822.9821529434442,39.34502986674748,288.0351069317223,302.50932993236324,926.4436321697679,485.0201221251621,94.97191820447559,79.5124837195439,70.7442377895402,207.5517176716095,104.34880278838254,765.8325947398741,679.3066476588591,450.3828633827025,88.47379532174938,998.9519593059528,1
28294,727,6,134.56655578228182,106.69317521230903,718.2092532065107,966.9195322174807,828.5958526122398,184.87375116874273,157.18184199688002,71.30066554410519,563.9332409803687,956.8837603541258,270.1968212378971,406.96852520629267,413.5343391175371,595.2096956450342,594.6362630494916,236.00255710672536,122.67181643622949,160.44578616803295,618.4911106805964,394.9400184366585,75.81323445987343,116.72332162591037,390.65688037887656,147.814065795018,678.7062675426588,810.5484414313268,60.097823024713115,106.6835956096045,372.0004451113526,144.94643316750444,694.5955070367684,55.65334512469511,317.6271164240169,340.83017173984274,630.5434861306941,101.1580412901032,963.9360838501838,629.5207454855388,319.8093440761549,516.1653799495482,643.4136106300992,891.9496765709199,450.4910410957631,359.37099570418553,821.74501041777,85.15220917586097,903.2063227191181,905.9119931775153,835.9045920337263,667.0351817755674,205.5431474100855,940.3700437259249,375.4990097686485,2
9201,762,6,604.3527798977997,835.3943463935972,67.53421177393382,458.6035497119392,845.1703380120375,713.7595289298034,528.8623701903186,14.678376069768184,520.8606063179881,253.48304948647592,715.47493302608,597.6527474537713,557.7672781155936,829.3983503674187,670.9052456228965,757.2563992449798,981.5617986285527,44.49254276431458,567.6839411149174,305.00142055901966,327.42912963186797,989.1928275566194,13.523092430399618,400.0392488209359,468.9746107775539,318.8910614919411,247.70272630964786,314.0082542623186,380.06046005193974,907.6243285191528,211.15523248993472,79.35477588795825,287.62565981649755,297.1490521232538,772.2706128625186,655.6161450504467,706.8175340833931,228.75322664255805,828.5885959445463,415.7924829104158,393.0493774928879,572.6691871433106,112.64062349113968,602.0362044814798,829.7950284987189,917.7132948788391,583.2210211861972,428.67743866993914,612.6956338760014,68.55747444246074,578.2392811476772,770.198261452142,601.0011847160195,2
22560,760,6,669.609133198254,553.4497373800857,742.4141246298979,689.5529547718855,31.96197921797994,730.7125199716473,128.98810449950582,612.4194796231608,525.2986593447067,302.9517124061366,138.14613757188087,733.9733061695073,709.8575425972168,141.10676630834718,690.2164506995348,96.32200104002975,68.44978954580327,908.6502959254221,549.9558947114396,368.34975922835787,600.180018269201,952.2190004562557,650.672678708732,440.72508191765525,418.6505394897636,20.748456354180544,864.8872436773069,618.1056518303537,173.39688928255936,515.9011055259459,749.1258786317704,16.039496769432283,72.99398106392651,759.316917784631,974.2557787438278,814.3476309903608,370.3469897982797,804.4996246137235,393.2349983578957,187.63538292899662,54.979432118103965,74.33168213095531,961.2390216486984,440.90193150828895,156.65314177807645,328.98046174043935,619.9463144780888,316.5043182836621,78.5551689641708,125.16546714792365,197.94345703789716,150.8072160555981,810.2254108955685,2
7887,404,17,954.7332845694635,760.4201498772122,301.19618804148894,644.038465780432,659.4045006370227,228.84846077508436,313.2818326616986,869.0771530701194,969.951977623479,13.991308155732906,153.0811392321715,742.2274884535141,44.54590303485973,495.9416607669472,696.9789635997163,860.596800590947,156.00909492151504,405.3698229234624,288.834447609049,217.40720640277166,572.9179869971885,25.38377298779626,803.600862008614,291.20274126569325,743.3417706083919,553.8465761529592,735.6136852280328,889.7029529543946,57.27157185721254,260.48666852651945,777.1785807320291,81.1395805810845,475.27719660221743,817.6061568928483,854.3451062149587,744.1464226062229,627.5556760931804,479.0780425412938,702.420175282067,331.97735526902795,722.5370854494414,373.6240080935345,422.5855154453181,177.2518260866459,23.122021913859037,355.8998958124386,239.51235925881397,982.967325372811,742.230649030225,888.1977426465535,821.6825017854073,3.3851690812446433,38.48364824973349,2
46363,503,17,730.4979680931272,414.5954152691519,728.9693143759769,872.8144287044346,337.64526577467245,736.5858514561146,892.932307104564,970.1353239704573,638.2935092307032,947.425480668383,322.34820346195727,295.5575817595781,63.752199585114575,510.0839101557998,594.3729731199244,648.4862247697279,186.3930617843227,857.4493118027532,317.77546057969255,403.6041505325315,86.60211018096508,984.0961015904728,966.2635780984805,723.1479085683852,760.563421780043,158.19393894260392,249.6159215394056,558.7693606874373,12.009331920740717,528.7036428925518,868.977996783792,881.5858393949833,531.4182654059899,144.34732553294992,680.3827056795338,625.875581168716,411.86384407702013,76.95494756389853,716.6788180343757,296.9695341549598,625.3543350234825,787.2755010330302,804.6404902790249,987.8903955862266,447.74944479980763,12.607071167995866,546.0424011567296,493.4589503869535,920.9142715497392,53.9770202756269,442.5037696233203,919.1622160509888,483.15548728057746,2
21701,678,17,597.8666965996742,821.2140754301931,383.68169746750533,896.8738666927298,667.2505614121283,472.2909402469432,725.8044155432754,831.0816142860423,180.99534336223954,706.5007659124874,371.8929971437822,376.2906129835245,854.6140430242958,779.9155569011826,309.0499889322343,636.3955609576774,440.7545808901419,888.3093070971887,307.2350884361259,317.6295208914086,402.55717237814883,275.2747894268821,665.5108446093541,335.49162232846487,610.464988646511,275.91533239032975,660.6296737939916,242.04048727265393,272.8387157054467,698.4486986651614,822.0514036156487,22.756206762880705,51.359041579906226,891.8089105576538,51.945196965318516,520.9987368579601,609.4114676989332,425.57454152013617,663.0855486178439,728.9053313705386,551.0167866501945,308.0476088323204,113.42965292085006,966.1373751341249,740.311710736672,608.1368997805353,191.70203889636227,639.263561930116,800.262962651132,790.7291246627142,706.0203780202874,714.4100036780037,765.9580619546218,2
49215,822,6,209.56373495853654,700.7962447139936,614.9161688232208,193.58240023968688,686.7310687218778,289.7563656796769,468.6201781545907,841.297019467455,626.0973027776377,14.303042027716263,880.4433775758253,549.6966051357662,490.2757241877009,396.7943007436331,537.2111273338808,207.75176320075005,269.37393753711825,789.6146141713717,250.40247549000938,788.7048319699184,599.7276391450577,121.87332009363894,269.7798862491495,659.3745170271483,456.1676238222259,136.58968610892387,524.590107496052,468.4511959672787,3.626266706608039,393.9316045907657,309.51705161199993,987.9003773899318,870.9863445918302,111.6509508912833,345.8060681474482,633.168010291099,891.857198212968,214.22294023764198,546.5486031758314,129.08288619941445,571.2669606488848,571.1599303701231,407.186984803849,514.2369469208563,529.267431747952,444.08858849080104,33.1366221586018,990.5789272124631,658.3418008046019,915.2512621267758,150.30551379868362,860.4296347929953,163.27330283875995,2
48421,846,6,212.71989090781761,949.9795851610987,443.60952432205204,764.7391182797712,956.3472589793578,977.263029422447,666.7083873831372,357.3911218538366,122.82093471878453,171.04293324315,729.1497783558306,909.8557194269458,836.299712285352,520.7161128499044,1.606975404644273,516.6233774399118,365.7581848869499,658.4331119483533,462.56290465233195,226.74171566545277,750.3665240676326,377.33906737030196,355.5940512287817,696.1276853580939,855.8140698335648,321.6926277550394,171.5464068513549,435.93799546897907,607.5289187423558,911.0638153735498,770.470916687138,445.5863435214162,687.5673466946258,625.8443615289434,736.6761705311468,800.7131747516431,969.0428533881854,484.8085814731589,434.9663890701323,544.6364923012884,961.9217344247601,859.2854337149461,985.6299025231085,922.2203955116805,189.8604382441772,920.3252195592581,937.9151741518833,26.699394091027507,208.30472431004287,478.2006503956402,593.8316129233021,551.0191416687261,478.89375837292835,2
3300,104,6,652.8038714672342,51.18128995563676,935.5237208634405,268.9070752423848,36.277902013095,643.8749603316531,786.5509430361009,724.6996881506219,234.9065956625216,258.32538915133364,642.8897764657528,86.58021543656591,769.1114777566041,330.1247865965951,838.6508097591156,116.93579167978685,630.1185251028213,142.73838194863464,616.8775359692531,297.1812297518689,157.02512706773763,571.7222160603365,25.841722735831183,770.4774277438844,576.0603741644039,62.91191820064568,472.29073680840827,278.7008395696056,743.8305988500757,495.28308479903205,96.58401373545023,188.59010693747246,72.71513080687176,392.9968055383978,920.1109539553287,811.6070001634639,530.651514591622,600.7092339672089,947.0293685751666,110.05257070921614,642.0202962849846,590.365389437108,274.99846858957767,832.8024965594026,692.9041538700582,122.97835994468964,371.2271708667313,835.5046834469117,766.5469923915747,838.602944538153,131.71063064578868,185.42764372466914,231.72603805369562,2
59839,656,17,990.0878291318612,347.0338464967283,879.404407133414,263.77478041354743,36.52749079908724,205.4500531365929,22.49977582971685,52.367662417799664,606.8827292196032,774.0187903159693,336.4147822820239,677.8100865068819,220.16450701128332,713.8443235950217,844.3085891645993,700.6265343166002,31.603071820094364,977.4937274241181,232.54254052018396,571.434136827554,255.62840631703853,424.95730288909937,127.87626504544158,401.7663496866663,408.156666365303,237.06673099865128,798.1832439113301,123.70502612483514,251.65935174198728,106.79416056382196,773.8204812040127,229.02497523116116,561.4454459296062,908.6979440407312,16.560728831481853,452.72053949619584,304.44702930034396,814.6984839905845,325.4351040804814,299.3894783807456,724.156401009686,725.7830481562665,252.79420989382893,750.0548962001961,790.519883672595,702.475864363864,942.0982965789422,134.63580634932725,779.3499598721886,941.5382383008515,215.15079264607385,108.20255210758201,365.6357010483169,2
